study_doi;study_author_1;study_year;study_journal;virus_family;virus;strain;material;medium;medium_group;medium_include;medium_volume;medium_container;sealed;virus_concentration_initial;temperature_raw;temperature;humidity_raw;humidity;time;value;value_raw;error_low;error_up;estimate;error;sample_size;unit;LOD;titration_unit;comment_data;source;comment_study
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;1;4.75;4.75;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;4;4;4;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;4;4.25;4.25;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;4;4.25;4.25;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;8;3;3;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;8;3.25;3.25;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;8;3.25;3.25;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;24;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;24;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;24;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;48;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;48;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;48;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;72;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;72;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;72;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Plastic;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;NA;0.904;0.904;-3.7798;5.5878;half-life_mean;standard_deviation;3;hour;0.5 log10TCID50/mL;TCID50;raw data available from the authors;Table;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;0.166666667;5;5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;0.166666667;5.25;5.25;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;0.166666667;5.5;5.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;0.5;4.75;4.75;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;0.5;5;5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;0.5;5.25;5.25;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;1;4.5;4.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;1;4.75;4.75;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;1;5;5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;4;2.5;2.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;4;3.75;3.75;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;4;4.25;4.25;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;8;2.5;2.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;8;2.75;2.75;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;8;2.75;2.75;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;24;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;24;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;24;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;48;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;48;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;48;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;72;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_1;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;72;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_2;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;72;0.5;0.5;NA;NA;individual_datapoint;NA;1;log10TCID50/mL;0.5 log10TCID50/mL;TCID50;replicate_3;Authors;Medium DMEM + 2% FBS 
10.2807/1560-7917.ES2013.18.38.20590;van Doremalen;2013;Eurosurveillance;Coronavirus;MERS-CoV;MERS-CoV_EMC/2012;Steel;Unspecified;CCM;TRUE;5;Unspecified;Unspecified;6 log10TCID50/mL;30;30;80;80;NA;0.6412;0.6412;-0.184195;1.466595;half-life_mean;standard_deviation;3;hour;0.5 log10TCID50/mL;TCID50;raw data available from the authors;Table;Medium DMEM + 2% FBS 
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-229E;HCoV-229E;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics;CCM;TRUE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;0;98.602;98.602;98.602;98.602;mean?;standard_deviation?;>1?;%Viable;0.542 %Viable;TCID50;pH = 7.4;Figure 1;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-229E;HCoV-229E;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics at pH 3.65;CCM;FALSE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;0.25;18.764;18.764;NA;NA;mean?;standard_deviation?;>1?;%Viable;0.077 %Viable;TCID50;pH = 3.65;Figure 2;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-229E;HCoV-229E;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics at pH 3.65;CCM;FALSE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;0.5;13.252;13.252;NA;NA;mean?;standard_deviation?;>1?;%Viable;0.077 %Viable;TCID50;pH = 3.65;Figure 2;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-229E;HCoV-229E;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics at pH 3.65;CCM;FALSE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;0.75;6.038;6.038;NA;NA;mean?;standard_deviation?;>1?;%Viable;0.077 %Viable;TCID50;pH = 3.65;Figure 2;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-229E;HCoV-229E;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics at pH 3.65;CCM;FALSE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;1;1.74;1.74;NA;NA;mean?;standard_deviation?;>1?;%Viable;0.077 %Viable;TCID50;pH = 3.65;Figure 2;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-229E;HCoV-229E;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics at pH 3.65;CCM;FALSE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;1.5;0.962;0.962;NA;NA;mean?;standard_deviation?;>1?;%Viable;0.077 %Viable;TCID50;pH = 3.65;Figure 2;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-229E;HCoV-229E;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics at pH 3.65;CCM;FALSE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;2;<LOD;0.077;NA;NA;mean?;standard_deviation?;>1?;%Viable;0.077 %Viable;TCID50;pH = 3.65;Figure 2;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-229E;HCoV-229E;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics;CCM;TRUE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;4;19.755;19.755;19.755;19.755;mean?;standard_deviation?;>1?;%Viable;0.542 %Viable;TCID50;pH = 7.4;Figure 1;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-229E;HCoV-229E;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics;CCM;TRUE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;7;5.322;5.322;5.322;5.322;mean?;standard_deviation?;>1?;%Viable;0.542 %Viable;TCID50;pH = 7.4;Figure 1;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-229E;HCoV-229E;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics;CCM;TRUE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;9;6.872;6.872;6.872;6.872;mean?;standard_deviation?;>1?;%Viable;0.542 %Viable;TCID50;pH = 7.4;Figure 1;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-229E;HCoV-229E;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics;CCM;TRUE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;12;0.542;0.542;0.542;0.542;mean?;standard_deviation?;>1?;%Viable;0.542 %Viable;TCID50;pH = 7.4;Figure 1;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-OC43;HCoV-OC43;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics;CCM;TRUE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;0;100.009;100.009;100.009;100.009;mean?;standard_deviation?;>1?;%Viable;0.542 %Viable;TCID50;pH = 7.4;Figure 1;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-OC43;HCoV-OC43;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics at pH 3.65;CCM;FALSE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;0.25;48.619;48.619;NA;NA;mean?;standard_deviation?;>1?;%Viable;0.077 %Viable;TCID50;pH = 3.65;Figure 2;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-OC43;HCoV-OC43;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics at pH 3.65;CCM;FALSE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;0.75;24.487;24.487;NA;NA;mean?;standard_deviation?;>1?;%Viable;0.077 %Viable;TCID50;pH = 3.65;Figure 2;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-OC43;HCoV-OC43;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics at pH 3.65;CCM;FALSE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;1;7.607;7.607;NA;NA;mean?;standard_deviation?;>1?;%Viable;0.077 %Viable;TCID50;pH = 3.65;Figure 2;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-OC43;HCoV-OC43;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics at pH 3.65;CCM;FALSE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;1.5;4.404;4.404;NA;NA;mean?;standard_deviation?;>1?;%Viable;0.077 %Viable;TCID50;pH = 3.65;Figure 2;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-OC43;HCoV-OC43;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics at pH 3.65;CCM;FALSE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;2;1.243;1.243;NA;NA;mean?;standard_deviation?;>1?;%Viable;0.077 %Viable;TCID50;pH = 3.65;Figure 2;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-OC43;HCoV-OC43;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics;CCM;TRUE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;4;66.589;66.589;66.589;66.589;mean?;standard_deviation?;>1?;%Viable;0.542 %Viable;TCID50;pH = 7.4;Figure 1;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-OC43;HCoV-OC43;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics;CCM;TRUE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;7;48.208;48.208;48.208;48.208;mean?;standard_deviation?;>1?;%Viable;0.542 %Viable;TCID50;pH = 7.4;Figure 1;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-OC43;HCoV-OC43;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics;CCM;TRUE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;9;63.135;63.135;63.135;63.135;mean?;standard_deviation?;>1?;%Viable;0.542 %Viable;TCID50;pH = 7.4;Figure 1;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-OC43;HCoV-OC43;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics;CCM;TRUE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;11;16.067;16.067;16.067;16.067;mean?;standard_deviation?;>1?;%Viable;0.542 %Viable;TCID50;pH = 7.4;Figure 1;also report some flu data
10.3181/00379727-139-36224;Bucknall;1972;Proceedings of the Society for Experimental Biology and Medicine;Coronavirus;HCoV-OC43;HCoV-OC43;Bulk medium;Half DMEM + half medium 199 + 2% FCS + antibiotics;CCM;TRUE;Unspecified;Unspecified;Unspecified;Unspecified;33;33;NA;NA;24;10.611;10.611;10.611;10.611;mean?;standard_deviation?;>1?;%Viable;0.542 %Viable;TCID50;pH = 7.4;Figure 1;also report some flu data
